cqi              mcs              brateDown           bler                snr                   phr                   mcs             brateU           bler                                                                         bsr        
 14.0 ,            22.2,          819999.0 ,          2.7      ,           6.46      ,           37.7      ,          1.47 ,          225   ,            2.3      ,          1280                             22:09:4848 1280       0.0        ,          
 15.0 ,            26.6,          1010000.0,          0        ,           7.94      ,           33.6      ,          2.83 ,          330   ,          0          ,          1024                             22:09:4849 1024       0.0        ,          
 15.0 ,            27.0,          802999.0 ,          0        ,           2.72      ,           30.4      ,          0.0  ,          230   ,            1.9      ,          768                              22:09:4946 768        0.0        ,          
 15.0 ,             0.0,          0.0      ,          0        ,           0.0       ,           0.0       ,          0.0  ,          0.0   ,          100        ,          640                              22:09:4947 640        0.0        ,          
 15.0 ,            27.0,          1560000.0,          0        ,           6.16      ,           36.4      ,          1.12 ,          407   ,          0          ,          1280                             22:09:4948 1280       0.0        ,          
 15.0 ,            27.0,          780000.0 ,          0        ,           7.52      ,           32.4      ,          2.73 ,          206   ,          0          ,          1024                             22:09:4949 1024       0.0        ,          
 15.0 ,            27.0,          1140000.0,          0        ,           2.65      ,           30.2      ,          0.0  ,          320   ,            1.5      ,          768                              22:09:5046 768        0.0        ,          
 15.0 ,            25.0,          12.2     ,          0        ,            0.0      ,            0.0      ,          0.0  ,          0.0   ,          100        ,          640                              22:09:5047 640         0.0       ,          
 15.0 ,            26.6,          961000.0 ,          0        ,           6.05      ,           36.1      ,          0.0  ,          259   ,          0          ,          1280                             22:09:5048 1280       0.0        ,          
 15.0 ,            26.6,          1030000.0,          0        ,           7.57      ,           32.2      ,          2.65 ,          242   ,            1.9      ,          1024                             22:09:5049 1024       0.0        ,          
 15.0 ,            27.0,          881000.0 ,          0        ,           3.19      ,           29.9      ,          0.0  ,          238   ,          0          ,          768                              22:09:5146 768        0.0        ,          
 15.0 ,            20.4,          71.9     ,          0        ,            0.0      ,           34.0      ,          0.0  ,          14.2  ,          61         ,          640                              22:09:5147 640        0.0        ,          
 15.0 ,            26.8,          1400000.0,          0        ,           5.78      ,           36.2      ,          0.0  ,          336   ,            1.4      ,          1280                             22:09:5148 1280       0.0        ,          
 10.3 ,            18.9,          577000.0 ,          0        ,           6.84      ,           33.3      ,          1.82 ,          149   ,          0          ,          1024                             22:09:5149 1024       0.0        ,          
 15.0 ,            27.0,          793000.0 ,          0        ,           2.98      ,           33.5      ,          0.0  ,          220   ,          0          ,          1024                             22:09:5246 1024       0.0        ,          
 15.0 ,            26.0,          131      ,          0        ,            0.0      ,           36.0      ,          0.0  ,          6.22  ,          70         ,          640                              22:09:5247 640        0.0        ,          
 15.0 ,            26.8,          1400000.0,          1.1      ,           5.89      ,           35.9      ,          0.0  ,          390   ,          0          ,          1280                             22:09:5248 1280       0.0        ,          
 10.3 ,            18.1,          626000.0 ,          0        ,           6.37      ,           33.8      ,          1.71 ,          192   ,          0          ,          1024                             22:09:5249 1024       0.0        ,          
 15.0 ,            27.0,          856000.0 ,          0        ,           2.50      ,           33.3      ,          0.0  ,          261   ,            2.1      ,          1024                             22:09:5346 1024       0.0        ,          
 15.0 ,            21.5,          119      ,          36       ,            0.0      ,           34.0      ,          0.0  ,          13.0  ,          72         ,          640                              22:09:5347 640        0.0        ,          
 15.0 ,            26.7,          1040000.0,          0        ,           6.13      ,           36.4      ,          1.19 ,          298   ,          0          ,          1280                             22:09:5348 1280       0.0        ,          
 10.8 ,            18.7,          871000.0 ,          1.2      ,           7.23      ,           33.6      ,          2.17 ,          240   ,            1.7      ,          1024                             22:09:5349 1024       0.0        ,          
 15.0 ,            27.0,          877000.0 ,          0        ,           2.58      ,           30.6      ,          0.0  ,          227   ,            1.6      ,          1024                             22:09:5446 1024       0.0        ,          
 15.0 ,            25.9,          149      ,          11       ,            0.0      ,            0.0      ,          0.0  ,          0.0   ,          100        ,          640                              22:09:5447 640         0.0       ,          
 15.0 ,            26.9,          1410000.0,          1.5      ,           6.10      ,           36.7      ,          0.0  ,          354   ,          0          ,          1280                             22:09:5448 1280       0.0        ,          
 12.9 ,            22.9,          688000.0 ,          0        ,           7.47      ,           32.1      ,          2.80 ,          179   ,            2.5      ,          1024                             22:09:5449 1024       0.0        ,          
 15.0 ,            27.0,          793000.0 ,          0        ,           3.56      ,           33.2      ,          0.0  ,          217   ,            1.6      ,          1024                             22:09:5546 1024       0.0        ,          
 15.0 ,            22.1,          481      ,          13       ,            0.0      ,           34.7      ,          0.0  ,          23.1  ,          56         ,          320                              22:09:5547 320        0.0        ,          
 15.0 ,            26.8,          1300000.0,          1.5      ,           6.11      ,           36.1      ,          1.05 ,          337   ,            1.5      ,          1280                             22:09:5548 1280       0.0        ,          
 14.5 ,            26.2,          943000.0 ,          0        ,           7.34      ,           33.6      ,          2.31 ,          258   ,            1.0      ,          1024                             22:09:5549 1024       0.0        ,          
 14.4 ,            25.7,          551000.0 ,          0        ,           3.06      ,           30.1      ,          0.0  ,          234   ,            3.3      ,          1024                             22:09:5646 1024       0.0        ,          
 15.0 ,            26.0,          142      ,          0        ,            0.0      ,            0.0      ,          0.0  ,          0.0   ,          100        ,          320                              22:09:5647 320         0.0       ,          
 14.4 ,            25.3,          1470000.0,          0        ,           6.61      ,           35.7      ,          1.59 ,          361   ,          0          ,          1280                             22:09:5648 1280       0.0        ,          
 10.3 ,            16.5,          612000.0 ,          0        ,           7.21      ,           33.6      ,          2.50 ,          166   ,            2.3      ,          1024                             22:09:5649 1024       0.0        ,          
 15.0 ,            27.0,          769000.0 ,          0        ,           2.63      ,           31.6      ,          0.0  ,          217   ,          12         ,          1024                             22:09:5746 1024       0.0        ,          
 15.0 ,            23.0,          2.98     ,          0        ,            0.0      ,            0.0      ,          0.0  ,          0.0   ,          100        ,          320                              22:09:5747 320         0.0       ,          
 13.8 ,            24.5,          1410000.0,          0        ,           6.46      ,           35.2      ,          1.63 ,          435   ,          0          ,          1280                             22:09:5748 1280        28.0      ,          
 7.56 ,            13.4,          409000.0 ,          1.4      ,           7.42      ,           34.9      ,          2.87 ,          140   ,          0          ,          1024                             22:09:5749 1024       0.0        ,          
 15.0 ,            27.0,          797000.0 ,          0        ,           3.27      ,           30.7      ,          0.0  ,          236   ,            1.6      ,          1024                             22:09:5846 1024       0.0        ,          
 15.0 ,            19.3,          288      ,          17       ,           1.44      ,           34.3      ,          0.0  ,          33.8  ,          57         ,          320                              22:09:5847 320        0.0        ,          
 15.0 ,            26.8,          1330000.0,          1.9      ,           7.18      ,           36.3      ,          2.06 ,          354   ,            2.1      ,          1280                             22:09:5848 1280       0.0        ,          
 10.2 ,            17.7,          620000.0 ,          1.2      ,           6.50      ,           33.8      ,          1.84 ,          164   ,            2.1      ,          1024                             22:09:5849 1024       0.0        ,          
 14.3 ,            25.5,          467000.0 ,          3.7      ,           1.96      ,           32.4      ,          0.0  ,          104   ,          53         ,          1024                             22:09:5946 1024       0.0        ,          
 15.0 ,            21.4,          615      ,          5.4      ,           2.44      ,           37.6      ,          0.0  ,          40.4  ,          44         ,          320                              22:09:5947 320        0.0        ,          
 15.0 ,            26.9,          1680000.0,          1.0      ,           7.24      ,           36.4      ,          2.32 ,          401   ,            3.0      ,          1280                             22:09:5948 1280       0.0        ,          
 5.08 ,            7.88,          256000.0 ,          6.3      ,           6.68      ,           33.1      ,          1.91 ,          90.1  ,          0          ,          1024                             22:09:5949 1024       0.0        ,          
 15.0 ,            26.1,          413999.04,          0        ,           2.00      ,           31.8      ,          0.0  ,          183   ,          22         ,          1024                             22:10:0046 1024       0.0        ,          
 15.0 ,            24.6,          794      ,          7.0      ,           1.24      ,           34.0      ,          0.0  ,          38.7  ,          43         ,          320                              22:10:0047 320        0.0        ,          
 14.0 ,            24.7,          1290000.0,          1.3      ,           7.67      ,           36.3      ,          2.46 ,          309   ,            3.2      ,          1280                             22:10:0048 1280       0.0        ,          
 8.08 ,            15.0,          576000.0 ,          0        ,           6.37      ,           33.6      ,          1.64 ,          160   ,          0          ,          1024                             22:10:0049 1024       0.0        ,          
 15.0 ,            26.9,          677000.0 ,          0        ,           2.96      ,           30.2      ,          0.0  ,          207   ,            3.3      ,          1024                             22:10:0146 1024       0.0        ,          
 15.0 ,            24.7,          739      ,          12       ,           1.52      ,           35.8      ,          0.0  ,          34.4  ,          59         ,          320                              22:10:0147 320        0.0        ,          
 15.0 ,            26.9,          1460000.0,          0        ,           7.80      ,           36.6      ,          2.47 ,          372   ,          0          ,          1280                             22:10:0148 1280       0.0        ,          
 6.44 ,            10.6,          363000.0 ,          0        ,           6.17      ,           34.1      ,          1.37 ,          104   ,          0          ,          1024                             22:10:0149 1024       0.0        ,          
 15.0 ,            26.5,          569000.0 ,          0        ,           3.49      ,           29.6      ,          0.0  ,          284   ,            4.7      ,          1024                             22:10:0246 1024       440        ,          
 15.0 ,            25.4,          241      ,          11       ,           2.53      ,           34.0      ,          0.0  ,          19.8  ,          31         ,          320                              22:10:0247 320        0.0        ,          
 10.8 ,            12.0,          346000.0 ,          0        ,           7.47      ,           35.8      ,          3.01 ,          234   ,            9.4      ,          1280                             22:10:0248 1280       0.0        ,          
 8.00 ,            8.72,          416000.0 ,          0        ,           6.85      ,           33.6      ,          1.75 ,          267   ,            1.2      ,          1024                             22:10:0249 1024       0.0        ,          
 14.4 ,            26.0,          1030000.0,          0        ,           3.90      ,           30.2      ,          0.0  ,          263   ,            1.2      ,          1024                             22:10:0346 1024       0.0        ,          
 15.0 ,            25.4,          633      ,          21       ,           1.07      ,           36.0      ,          0.0  ,          26.1  ,          52         ,          320                              22:10:0347 320        0.0        ,          
 13.8 ,            23.1,          484000.0 ,          1.3      ,           7.28      ,           35.8      ,          2.35 ,          167   ,            4.2      ,          1280                             22:10:0348 1280       0.0        ,          
 4.64 ,            4.73,          245000.0 ,          8.9      ,           6.65      ,           32.7      ,          2.72 ,          104   ,            6.0      ,          1024                             22:10:0349 1024       0.0        ,          
 15.0 ,            27.0,          963000.0 ,          1.3      ,           2.82      ,           28.8      ,          0.0  ,          238   ,            2.8      ,          1024                             22:10:0446 1024       255        ,          
 15.0 ,            23.1,          619      ,          2.9      ,           1.50      ,           35.0      ,          0.0  ,          37.8  ,          49         ,          320                              22:10:0447 320        0.0        ,          
 14.4 ,            25.5,          1240000.0,          1.8      ,           7.14      ,           36.6      ,          1.95 ,          328   ,            1.3      ,          1280                             22:10:0448 1280       0.0        ,          
 2.96 ,            3.38,          142000.0 ,          19       ,           6.26      ,           34.2      ,          1.24 ,          46.7  ,          0          ,          1024                             22:10:0449 1024       0.0        ,          
 15.0 ,            26.9,          866000.0 ,          0        ,           2.80      ,           28.1      ,          0.0  ,          246   ,            2.5      ,          1024                             22:10:0546 1024       0.0        ,          
 15.0 ,            24.0,          771      ,          12       ,           1.52      ,           34.0      ,          0.0  ,          28.4  ,          46         ,          320                              22:10:0547 320        0.0        ,          
 15.0 ,            26.5,          786000.0 ,          1.7      ,           7.45      ,           35.2      ,          2.72 ,          236   ,            4.7      ,          1280                             22:10:0548 1280       0.0        ,          
 2.88 ,            4.05,          231999.07,          7.0      ,           6.33      ,           33.9      ,          1.80 ,          76.9  ,          0          ,          1024                             22:10:0549 1024       0.0        ,          
 15.0 ,            26.6,          441000.0 ,          1.4      ,           2.11      ,           32.7      ,          0.0  ,          132   ,          32         ,          1024                             22:10:0646 1024       0.0        ,          
 15.0 ,            25.3,          131000.0 ,          5.0      ,           1.68      ,           35.0      ,          0.0  ,          43.6  ,          36         ,          320                              22:10:0647 320        0.0        ,          
 15.0 ,            27.0,          1720000.0,          0        ,           8.41      ,           36.3      ,          2.89 ,          469   ,          0          ,          1280                             22:10:0648 1280       0.0        ,          
 3.88 ,            5.61,          204000.0 ,          0        ,           6.92      ,           34.7      ,          1.80 ,          71.6  ,          0          ,          1024                             22:10:0649 1024       0.0        ,          
 15.0 ,            26.7,          692000.0 ,          0        ,           2.30      ,           27.1      ,          0.0  ,          219   ,          16         ,          1024                             22:10:0746 1024       0.0        ,          
 15.0 ,            25.5,          11.7     ,          0        ,           1.93      ,           35.0      ,          0.0  ,          17.9  ,          35         ,          320                              22:10:0747 320        0.0        ,          
 14.5 ,            24.4,          907000.0 ,          0        ,           8.54      ,           35.2      ,          3.27 ,          243   ,            4.3      ,          1280                             22:10:0748 1280       0.0        ,          
 2.04 ,            1.59,          126000.0 ,          1.3      ,           7.60      ,           31.9      ,          2.81 ,          65.7  ,          0          ,          1024                             22:10:0749 1024       0.0        ,          
 15.0 ,            27.0,          650000.0 ,          0        ,           2.38      ,           27.0      ,          0.0  ,          148   ,          12         ,          1024                             22:10:0846 1024       0.0        ,          
 15.0 ,            20.3,          381      ,          0        ,           2.13      ,           35.8      ,          0.0  ,          22.6  ,          29         ,          320                              22:10:0847 320        0.0        ,          
 15.0 ,            26.9,          1550000.0,          0        ,           9.07      ,           35.5      ,          3.73 ,          361   ,          0          ,          1280                             22:10:0848 1280       0.0        ,          
 2.24 ,            1.81,          996      ,          2.6      ,           7.37      ,           32.2      ,          2.24 ,          46.2  ,          0          ,          1024                             22:10:0849 1024       0.0        ,          
 15.0 ,            24.4,          856      ,          11       ,           1.80      ,           31.9      ,          0.0  ,          53.1  ,          71         ,          1024                             22:10:0946 1024       0.0        ,          
 15.0 ,            24.7,          109000.0 ,          3.8      ,           1.51      ,           35.0      ,          0.0  ,          34.2  ,          46         ,          320                              22:10:0947 320        0.0        ,          
 13.8 ,            24.4,          1560000.0,          0        ,           8.49      ,           37.4      ,          3.80 ,          377   ,            7.1      ,          1280                             22:10:0948 1280       0.0        ,          
 10.2 ,            14.8,          616000.0 ,          1.2      ,           7.19      ,           33.6      ,          2.26 ,          160   ,            1.6      ,          1024                             22:10:0949 1024       0.0        ,          
 15.0 ,            26.1,          484999.04,          0        ,           2.97      ,           28.9      ,          0.0  ,          162   ,          10         ,          1024                             22:10:1046 1024       552        ,          
 15.0 ,            24.7,          450      ,          21       ,           1.21      ,           36.7      ,          0.0  ,          20.4  ,          46         ,          320                              22:10:1047 320        0.0        ,          
 12.3 ,            21.5,          1200000.0,          0        ,           8.93      ,           35.8      ,          3.67 ,          315   ,            3.4      ,          1280                             22:10:1048 1280       0.0        ,          
 14.5 ,            25.3,          709000.0 ,          0        ,           8.08      ,           33.5      ,          3.33 ,          187   ,            2.4      ,          1024                             22:10:1049 1024       385        ,          
 15.0 ,            26.9,          758000.0 ,          0        ,           3.38      ,           30.9      ,          0.0  ,          272   ,          0          ,          1024                             22:10:1146 1024       0.0        ,          
 15.0 ,            26.1,          358      ,          0        ,           1.30      ,           35.0      ,          1.83 ,          7.32  ,          71         ,          320                              22:10:1147 320        0.0        ,          
 15.0 ,            26.8,          1490000.0,          0        ,           8.93      ,           36.1      ,          3.65 ,          344   ,          0          ,          1280                             22:10:1148 1280       0.0        ,          
 6.68 ,            11.2,          330000.0 ,          0        ,           6.37      ,           33.1      ,          1.61 ,          148   ,            1.7      ,          1024                             22:10:1149 1024       0.0        ,          
 15.0 ,            26.9,          819000.0 ,          0        ,           2.51      ,           30.2      ,          0.0  ,          289   ,            1.7      ,          1024                             22:10:1246 1024       0.0        ,          
 15.0 ,            23.6,          383      ,          0        ,            0.0      ,           35.0      ,          0.0  ,          13.8  ,          42         ,          320                              22:10:1247 320        0.0        ,          
 14.5 ,            26.8,          998000.0 ,          1.2      ,           8.53      ,           36.6      ,          3.24 ,          267   ,            1.4      ,          1280                             22:10:1248 1280       0.0        ,          
 6.52 ,            11.1,          468000.0 ,          0        ,           6.31      ,           33.2      ,          1.43 ,          122   ,          0          ,          1024                             22:10:1249 1024       0.0        ,          
 15.0 ,            26.6,          811999.0 ,          0        ,           2.37      ,           28.9      ,          0.0  ,          225   ,            8.7      ,          1024                             22:10:1346 1024       0.0        ,          
 15.0 ,            24.5,          720      ,          8.1      ,            0.0      ,           35.3      ,          0.0  ,          37.7  ,          60         ,          320                              22:10:1347 320        0.0        ,          
 14.5 ,            25.2,          919999.0 ,          1.0      ,           8.66      ,           35.9      ,          3.33 ,          213   ,            4.5      ,          1280                             22:10:1348 1280       0.0        ,          
 6.68 ,            7.73,          412000.0 ,          8.2      ,           6.42      ,           33.7      ,          1.33 ,          132   ,          0          ,          1024                             22:10:1349 1024       0.0        ,          
 15.0 ,            25.9,          467000.0 ,          2.6      ,           2.21      ,           30.0      ,          0.0  ,          141   ,          35         ,          1024                             22:10:1446 1024       0.0        ,          
 15.0 ,            25.1,          938      ,          4.3      ,           1.46      ,           37.5      ,          0.0  ,          35.0  ,          52         ,          320                              22:10:1447 320        0.0        ,          
 13.2 ,            24.8,          621000.0 ,          1.4      ,           8.58      ,           36.3      ,          3.88 ,          162   ,            3.0      ,          320                              22:10:1448            0.0        ,          
 8.52 ,            10.2,          501000.0 ,          7.1      ,           7.98      ,           32.6      ,          2.97 ,          161   ,            2.3      ,          1024                             22:10:1449 1024       0.0        ,          
 15.0 ,            25.9,          354000.0 ,          0        ,           1.80      ,           31.6      ,          0.0  ,          113   ,          37         ,          1024                             22:10:1546 1024       0.0        ,          
 15.0 ,             0.0,          56.0     ,          0        ,            0.0      ,           35.0      ,          0.0  ,          2.51  ,          80         ,          320                              22:10:1547 320        0.0        ,          
 13.4 ,            23.0,          963000.0 ,          1.2      ,           8.85      ,           35.0      ,          3.44 ,          228   ,            3.8      ,          1280                             22:10:1548 1280       0.0        ,          
 8.44 ,            14.3,          776000.0 ,          5.3      ,           6.77      ,           34.0      ,          2.04 ,          195   ,            3.0      ,          1024                             22:10:1549 1024       0.0        ,          
 15.0 ,            25.2,          295000.0 ,          3.4      ,           2.13      ,           31.4      ,          0.0  ,          101   ,          52         ,          1024                             22:10:1646 1024       0.0        ,          
 15.0 ,            23.7,          541      ,          3.1      ,           1.71      ,           35.0      ,          0.0  ,          28.4  ,          40         ,          320                              22:10:1647 320        0.0        ,          
 10.7 ,            7.42,          719      ,          1.4      ,           8.61      ,           38.9      ,          4.55 ,          79.7  ,          13         ,          1280                             22:10:1648 1280       0.0        ,          
 11.1 ,            17.8,          1200000.0,          0        ,           7.29      ,           32.9      ,          2.08 ,          322   ,          0          ,          1024                             22:10:1649 1024       0.0        ,          
 15.0 ,            26.3,          260000.0 ,          6.7      ,           1.63      ,           33.1      ,          0.0  ,          79.3  ,          46         ,          1024                             22:10:1746 1024       0.0        ,          
 15.0 ,            24.9,          655      ,          0        ,           1.94      ,           35.0      ,          0.0  ,          26.6  ,          32         ,          320                              22:10:1747 320        0.0        ,          
 11.2 ,            16.2,          115999.09,          2.1      ,           8.08      ,           37.1      ,          3.16 ,          91.7  ,            6.5      ,          1280                             22:10:1748 1280       0.0        ,          
 10.7 ,            17.4,          1450000.0,          1.2      ,           6.79      ,           33.1      ,          1.92 ,          396   ,          0          ,          1024                             22:10:1749 1024       0.0        ,          
 15.0 ,            25.9,          495000.0 ,          3.7      ,           2.06      ,           32.0      ,          0.0  ,          129   ,          40         ,          1024                             22:10:1846 1024       906        ,          
 15.0 ,            25.4,          228      ,          21       ,           1.50      ,           37.5      ,          0.0  ,          30.8  ,          37         ,          320                              22:10:1847 320        0.0        ,          
 12.3 ,            15.1,          310000.0 ,          3.2      ,           8.63      ,           36.5      ,          4.24 ,          134   ,            9.7      ,          1280                             22:10:1848 1280       0.0        ,          
 9.72 ,            14.2,          894999.0 ,          0        ,           6.78      ,           33.1      ,          1.93 ,          276   ,            2.2      ,          1024                             22:10:1849 1024       0.0        ,          
 15.0 ,            25.8,          346000.0 ,          3.8      ,           2.13      ,           29.8      ,          0.0  ,          149   ,          48         ,          1024                             22:10:1946 1024       0.0        ,          
 15.0 ,            24.7,          721      ,          8.5      ,            0.0      ,           35.8      ,          0.0  ,          18.5  ,          69         ,          320                              22:10:1947 320        0.0        ,          
 12.7 ,            17.4,          381000.0 ,          1.9      ,           9.52      ,           38.0      ,          4.70 ,          121   ,          12         ,          1280                             22:10:1948 1280       0.0        ,          
 10.7 ,            16.8,          836999.0 ,          1.2      ,           7.82      ,           33.8      ,          2.93 ,          231   ,            3.9      ,          1024                             22:10:1949 1024       907        ,          
 15.0 ,            25.9,          289000.0 ,          3.0      ,           2.17      ,           29.3      ,          0.0  ,          124   ,          34         ,          1024                             22:10:2046 1024       0.0        ,          
 15.0 ,            26.1,          178      ,          0        ,           2.38      ,            0.0      ,          1.83 ,          11.2  ,          50         ,          320                              22:10:2047 320        0.0        ,          
 10.2 ,             0.0,          0.0      ,          0        ,           0.0       ,           0.0       ,          0.0  ,          0.0   ,          0          ,          1280                             22:10:2048 1280       0.0        ,          
 11.1 ,            16.5,          1130000.0,          0        ,           8.60      ,           34.1      ,          3.06 ,          385   ,          0          ,          1024                             22:10:2049 1024       0.0        ,          
 15.0 ,            25.5,          295000.0 ,          3.5      ,           2.45      ,           32.2      ,          0.0  ,          106   ,          39         ,          1024                             22:10:2146 1024       0.0        ,          
 15.0 ,            1.00,          88.0     ,          0        ,           1.11      ,           37.0      ,          0.0  ,          1.81  ,          75         ,          320                              22:10:2147 320        0.0        ,          
 8.96 ,             0.0,          0.0      ,          0        ,           0.0       ,           0.0       ,          0.0  ,          0.0   ,          0          ,          1280                             22:10:2148 1280       0.0        ,          
 12.1 ,            19.9,          908000.0 ,          0        ,           8.61      ,           34.2      ,          3.30 ,          340   ,          0          ,          1024                             22:10:2149 1024       0.0        ,          
 15.0 ,            26.0,          568000.0 ,          5.2      ,           2.02      ,           30.9      ,          0.0  ,          153   ,          43         ,          1024                             22:10:2246 1024       0.0        ,          
 15.0 ,            22.6,          247      ,          0        ,           1.13      ,           35.0      ,          6.40 ,          9.28  ,          60         ,          320                              22:10:2247 320        0.0        ,          
 11.7 ,             0.0,          0.0      ,          0        ,           0.0       ,           0.0       ,          0.0  ,          0.0   ,          0          ,          1280                             22:10:2248 1280       0.0        ,          
 9.20 ,            13.5,          908000.0 ,          0        ,           7.35      ,           32.5      ,          2.18 ,          265   ,          0          ,          1280                             22:10:2249 1280       0.0        ,          
 15.0 ,            26.2,          392000.0 ,          1.8      ,           2.41      ,           30.5      ,          0.0  ,          95.9  ,          33         ,          1024                             22:10:2346 1024       0.0        ,          
 15.0 ,            24.0,          4.78     ,          0        ,           1.20      ,           35.0      ,          1.40 ,          17.4  ,          67         ,          320                              22:10:2347 320        0.0        ,          
 10.8 ,             0.0,          0.0      ,          0        ,           0.0       ,           0.0       ,          0.0  ,          0.0   ,          0          ,          1280                             22:10:2348 1280       0.0        ,          
 11.4 ,            18.8,          1700000.0,          2.0      ,           7.25      ,           33.4      ,          2.28 ,          399   ,          0          ,          1280                             22:10:2349 1280       0.0        ,          
 15.0 ,            26.3,          732000.0 ,          0        ,           2.49      ,           31.1      ,          0.0  ,          204   ,          19         ,          1024                             22:10:2446 1024       218        ,          
 15.0 ,            1.00,          88.0     ,          0        ,           1.52      ,           37.5      ,          0.0  ,          4.25  ,          59         ,          320                              22:10:2447 320        0.0        ,          
 8.36 ,             0.0,          0.0      ,          0        ,           0.0       ,           0.0       ,          0.0  ,          0.0   ,          0          ,          1280                             22:10:2448 1280       0.0        ,          
 7.76 ,            16.0,          721000.0 ,          0        ,           8.00      ,           34.7      ,          3.18 ,          197   ,            1.0      ,          1280                             22:10:2449 1280       1.23       ,          
 15.0 ,            26.3,          360000.0 ,          6.2      ,           1.77      ,           32.4      ,          0.0  ,          97.5  ,          49         ,          1024                             22:10:2546 1024       1.24       ,          
 15.0 ,            24.5,          15.1     ,          0        ,           1.24      ,            0.0      ,          0.0  ,          0.0   ,          100        ,          320                              22:10:2547 320         0.0       ,          
 10.8 ,             0.0,          0.0      ,          0        ,           0.0       ,           0.0       ,          0.0  ,          0.0   ,          0          ,          1280                             22:10:2548 1280       0.0        ,          
 11.1 ,            19.4,          1580000.0,          1.2      ,           7.43      ,           33.2      ,          2.37 ,          407   ,          0          ,          1280                             22:10:2549 1280       408        ,          
 15.0 ,            25.2,          167000.0 ,          2.4      ,           2.06      ,           32.3      ,          0.0  ,          82.3  ,          45         ,          1024                             22:10:2646 1024       0.0        ,          
 15.0 ,            1.00,          88.0     ,          0        ,           1.72      ,           40.0      ,          2.20 ,          7.26  ,          75         ,          320                              22:10:2647 320        0.0        ,          
 8.00 ,             0.0,          0.0      ,          0        ,           0.0       ,           0.0       ,          0.0  ,          0.0   ,          0          ,          1280                             22:10:2648 1280       0.0        ,          
 13.3 ,            22.2,          1689999.0,          0        ,           7.98      ,           33.8      ,          2.56 ,          435   ,          0          ,          1280                             22:10:2649 1280       0.0        ,          
 15.0 ,            25.6,          303000.0 ,          4.3      ,           2.23      ,           31.8      ,          0.0  ,          101   ,          46         ,          1024                             22:10:2746 1024       0.0        ,          
 15.0 ,            25.3,          453      ,          3.4      ,           1.52      ,           35.0      ,          0.0  ,          35.5  ,          42         ,          320                              22:10:2747 320        0.0        ,          
 11.2 ,             0.0,          0.0      ,          0        ,           0.0       ,           0.0       ,          0.0  ,          0.0   ,          0          ,          1280                             22:10:2748 1280       0.0        ,          
 10.5 ,            17.3,          1250000.0,          0        ,           8.05      ,           34.6      ,          3.05 ,          335   ,            1.7      ,          1280                             22:10:2749 1280       482        ,          
 15.0 ,            26.3,          498000.0 ,          1.6      ,           2.12      ,           29.6      ,          0.0  ,          128   ,          34         ,          1024                             22:10:2846 1024       0.0        ,          
 15.0 ,            26.0,          109000.0 ,          3.4      ,           1.24      ,           36.5      ,          1.26 ,          22.8  ,          52         ,          320                              22:10:2847 320        0.0        ,          
 10.2 ,             0.0,          0.0      ,          0        ,           0.0       ,           0.0       ,          0.0  ,          0.0   ,          0          ,          1280                             22:10:2848 1280       0.0        ,          
 9.28 ,            15.3,          1290000.0,          0        ,           6.72      ,           32.8      ,          1.71 ,          316   ,          0          ,          1280                             22:10:2849 1280       592        ,          
 15.0 ,            26.3,          400000.0 ,          0        ,           2.25      ,           29.7      ,          0.0  ,          124   ,          40         ,          1024                             22:10:2946 1024       0.0        ,          
 15.0 ,            24.4,          831      ,          2.1      ,           1.94      ,           35.0      ,          1.29 ,          21.3  ,          45         ,          320                              22:10:2947 320        0.0        ,          
 11.2 ,             0.0,          0.0      ,          0        ,           0.0       ,           0.0       ,          0.0  ,          0.0   ,          0          ,          1280                             22:10:2948 1280       0.0        ,          
 9.20 ,            12.0,          838000.0 ,          0        ,           8.39      ,           33.3      ,          3.20 ,          252   ,            1.5      ,          1280                             22:10:2949 1280       0.0        ,          
 15.0 ,            26.4,          413999.04,          1.2      ,           1.81      ,           33.0      ,          0.0  ,          112   ,          37         ,          1024                             22:10:3046 1024       0.0        ,          
 15.0 ,            20.0,          94.4     ,          17       ,            0.0      ,           35.0      ,          0.0  ,          32.9  ,          70         ,          320                              22:10:3047 320        0.0        ,          
 10.8 ,            14.9,          421000.0 ,          0        ,           8.17      ,           37.2      ,          3.37 ,          215   ,            4.9      ,          1280                             22:10:3048 1280       0.0        ,          
 12.8 ,            23.1,          1570000.0,          1.0      ,           6.27      ,           33.1      ,          1.41 ,          390   ,          0          ,          1280                             22:10:3049 1280       0.0        ,          
 15.0 ,            25.8,          422000.0 ,          3.0      ,           1.79      ,           30.1      ,          0.0  ,          114   ,          49         ,          1024                             22:10:3146 1024       0.0        ,          
 15.0 ,            24.4,          111000.0 ,          6.9      ,           2.19      ,           36.4      ,          0.0  ,          32.4  ,          34         ,          320                              22:10:3147 320        0.0        ,          
 10.7 ,            15.2,          710000.0 ,          1.3      ,           9.80      ,           35.9      ,          4.15 ,          222   ,            1.9      ,          1280                             22:10:3148 1280       0.0        ,          
 9.64 ,            20.6,          475000.0 ,          0        ,           6.77      ,           34.2      ,          1.62 ,          118   ,            1.0      ,          1280                             22:10:3149 1280       0.0        ,          
 15.0 ,            26.8,          25.2     ,          97       ,           1.08      ,            0.0      ,          0.0  ,          3.21  ,          94         ,          1024                             22:10:3246 1024       0.0        ,          
