@RELATION VideoQuality


@ATTRIBUTE cqi REAL
@ATTRIBUTE mcsDown REAL
@ATTRIBUTE brateDown REAL
@ATTRIBUTE blerDown REAL
@ATTRIBUTE snr REAL
@ATTRIBUTE phr REAL
@ATTRIBUTE mcsUp REAL
@ATTRIBUTE brateUp REAL
@ATTRIBUTE blerUp REAL

@ATTRIBUTE class {320,480,640,768,1024,1280,1920}


@DATA
15.0,26.7,952000.0,0,9.62,34.4,5.12,280,6.4,1024
15.0,26.3,256999.0,3.3,12.7,36.4,8.27,117,8.6,768
4.80,8.91,730,4.5,7.96,40.0,2.72,35.7,0,320
15.0,26.8,315000.0,1.3,3.61,31.2,0.0,107,3.5,480
14.8,25.4,180000.0,1.4,8.81,34.7,4.74,81.5,17,320
15.0,24.6,348000.0,0,9.76,36.9,4.85,198,9.3,1024
14.6,23.6,161000.0,1.8,12.5,34.9,7.80,116,14,768
2.84,2.32,691,12,7.64,34.7,3.58,79.3,2.6,320
15.0,25.0,250000.0,2.0,4.20,33.0,0.0,185,4.1,480
14.3,25.7,796000.0,0,12.7,35.1,8.17,283,8.1,320
13.9,19.5,325000.0,2.1,6.46,30.5,2.18,130,10,768
15.0,26.7,996000.0,0,9.61,35.7,4.99,268,4.3,1024
12.8,17.5,264000.0,3.2,12.9,37.5,8.27,73.9,6.1,768
4.32,6.65,719,8.6,8.40,35.0,5.00,26.4,0,320
15.0,26.2,284000.0,0,3.34,30.1,0.0,126,13,640
15.0,26.6,324000.0,0,12.4,34.2,7.90,158,2.9,320
15.0,26.5,1360000.0,1.5,8.40,28.4,4.25,336,7.8,768
15.0,26.9,564000.0,1.2,9.09,35.1,4.77,173,5.5,1024
14.4,26.0,229999.0,0,13.3,37.3,9.41,96.4,16,768
1.72,4.55,413,5.9,7.32,37.3,2.85,35.9,5.0,320
15.0,26.9,329000.0,1.5,3.36,32.5,0.0,114,3.5,640
14.3,24.8,160000.0,0,9.97,33.3,5.33,59.6,13,320
14.5,21.0,259000.0,2.9,6.67,31.0,2.28,85.5,8.8,768
15.0,26.4,1120000.0,1.3,8.86,36.3,4.72,280,11,1024
12.8,20.7,496000.0,1.7,14.0,36.4,9.92,147,12,768
4.76,7.54,894,4.7,7.78,37.0,3.38,61.8,6.2,320
15.0,27.0,392000.0,3.8,3.23,33.0,0.0,137,7.4,640
14.6,26.4,196000.0,0,10.5,34.6,6.34,82.1,14,320
9.88,15.8,792000.0,1.1,7.18,28.1,2.37,215,5.9,768
15.0,27.0,653000.0,0,9.17,37.1,4.52,213,3.1,1024
15.0,26.4,139000.0,2.1,11.7,35.7,7.05,51.7,15,768
4.28,5.70,613,3.2,6.87,36.0,2.28,24.6,12,320
14.6,26.3,400000.0,1.5,2.79,31.1,0.0,83.4,16,640
14.6,26.4,202000.0,2.9,12.3,34.7,7.38,71.0,8.3,320
13.8,24.5,867000.0,2.6,8.17,30.5,4.29,197,12,768
15.0,26.8,821000.0,1.2,9.12,35.1,4.30,224,5.4,1024
14.0,22.2,225000.0,5.5,12.8,37.2,7.75,92.6,9.0,768
3.12,5.60,811,4.0,8.15,35.5,3.14,29.6,9.5,320
15.0,26.9,363000.0,0,3.77,32.8,0.0,149,8.9,640
13.9,23.6,208000.0,0,11.0,33.1,5.92,73.1,6.0,320
9.04,12.7,616000.0,1.7,7.14,32.1,3.49,163,18,768
15.0,26.9,689000.0,0,10.2,37.1,6.01,180,6.9,1024
14.7,26.3,211000.0,7.4,14.2,36.4,11.2,105,13,768
3.08,9.69,105,0,7.27,37.0,3.25,16.7,0,320
15.0,27.0,604000.0,0,3.29,31.7,0.0,163,4.7,640
13.6,24.0,195000.0,0,12.0,34.8,7.14,82.1,6.3,320
12.3,17.8,198000.0,0,6.97,30.0,4.14,76.5,14,768
15.0,26.7,1400000.0,0,10.1,35.5,5.83,319,6.6,1024
14.4,26.2,362000.0,0,12.9,36.6,10.5,158,15,768
6.88,13.2,929,6.9,7.37,34.0,1.90,16.6,0,320
14.6,24.5,425000.0,2.4,2.67,32.2,0.0,129,10,640
14.3,25.6,259000.0,0,11.3,35.8,6.78,91.6,13,320
6.84,10.0,636000.0,1.9,9.79,28.1,5.39,147,2.9,768
15.0,26.9,320000.0,0,9.62,34.3,4.41,142,3.6,1024
14.4,25.8,225000.0,0,14.3,37.1,9.54,116,12,768
3.20,7.79,517,0,7.85,34.2,4.00,35.4,0,320
15.0,27.0,451999.0,0,4.22,33.1,0.0,123,1.6,640
9.60,18.3,149000.0,0,7.56,34.8,4.29,48.5,17,320
5.84,14.5,668000.0,1.7,7.25,29.0,2.89,193,6.9,768
15.0,26.8,707000.0,0,9.82,34.2,4.93,166,1.1,1024
15.0,26.9,156000.0,0,12.2,38.0,8.35,61.5,23,768
3.40,8.22,593,7.6,8.04,35.0,2.13,23.5,0,320
15.0,26.8,475000.0,0,4.67,34.2,0.0,132,5.3,640
9.52,14.4,140000.0,2.0,10.3,34.7,5.80,83.9,15,320
7.56,11.0,561000.0,2.6,8.01,30.8,2.93,163,1.1,768
15.0,26.8,639000.0,0,9.44,35.0,4.42,189,2.0,1024
15.0,26.6,229000.0,0,12.6,37.6,8.29,126,15,768
3.30,4.91,488,9.6,8.70,36.0,3.43,24.3,7.1,320
15.0,26.8,426999.0,0,4.53,31.5,0.0,131,2.7,640
9.80,14.3,630,0,10.2,36.8,6.70,34.1,23,320
6.68,13.3,898000.0,2.8,9.19,30.9,3.65,221,2.5,768
15.0,27.0,235000.0,0,8.66,35.1,3.81,90.9,6.4,1280
15.0,27.0,212000.0,0,14.1,38.0,10.3,94.7,18,768
2.00,4.52,395,0,8.70,37.3,3.70,17.7,0,320
15.0,27.0,418000.0,0,5.26,34.0,0.0,115,6.2,640
10.9,18.0,133000.0,0,14.3,33.8,11.2,62.8,4.8,320
7.96,13.3,798000.0,2.7,9.53,28.1,5.08,179,4.8,768
15.0,26.8,365000.0,0,9.40,34.0,4.48,165,1.5,1280
15.0,26.6,243000.0,0,12.7,36.3,8.67,103,11,768
1.80,9.70,325,29,0.0,0.0,0.0,0.0,0,320
15.0,27.0,424000.0,0,5.14,33.1,0.0,142,3.1,640
14.3,25.5,193000.0,0,13.6,35.9,9.12,52.2,15,480
10.1,16.3,909000.0,0,10.4,30.3,5.61,175,5.3,768
15.0,26.7,529000.0,0,9.02,34.8,3.86,169,2.2,1280
14.6,23.8,215000.0,0,12.5,37.6,8.65,94.6,20,768
0.0,0.0,1.70,97,0.0,0.0,0.0,0.0,0,320
15.0,26.9,392000.0,1.9,4.65,31.0,0.0,149,5.3,640
12.5,22.1,164000.0,0,13.6,37.4,8.93,86.3,11,480
9.84,14.8,555000.0,3.1,6.82,30.6,2.92,188,0,768
15.0,27.0,1110000.0,0,8.98,36.6,4.49,315,9.5,1280
15.0,27.0,192000.0,0,11.7,34.9,9.83,120,24,480
3.64,5.40,4.44,94,0.0,0.0,0.0,0.0,0,320
15.0,26.5,369000.0,2.2,4.23,31.2,0.0,203,9.6,640
14.3,25.7,302000.0,0,11.2,36.2,8.20,105,19,480
11.0,18.2,1010000.0,1.8,7.51,29.8,3.24,336,3.8,768
15.0,26.8,665000.0,0,8.95,36.5,4.12,191,11,1280
15.0,27.0,200000.0,0,12.9,36.3,7.39,106,8.0,480
3.20,7.75,16.6,93,0.0,0.0,0.0,0.0,0,320
15.0,27.0,375000.0,2.0,3.79,30.5,0.0,127,13,640
13.9,25.1,172000.0,1.6,11.9,36.3,8.73,80.5,11,480
10.2,18.0,1190000.0,1.4,9.18,30.6,4.11,275,2.5,768
15.0,27.0,347000.0,1.6,9.31,37.3,5.17,146,8.7,1280
15.0,27.0,197000.0,0,12.8,36.4,8.79,115,16,480
0.0,1.97,1.22,98,0.0,0.0,0.0,0.0,0,320
15.0,26.8,345000.0,3.1,4.90,29.5,0.0,114,4.5,640
12.8,20.9,169000.0,0,12.3,36.7,9.12,75.7,16,480
9.16,14.7,993000.0,1.5,9.41,30.2,5.05,257,8.4,768
15.0,27.0,190000.0,0,12.7,37.1,8.68,98.8,15,1280
0.0,0.0,2.61,97,0.0,0.0,0.0,0.0,0,480
15.0,26.4,309000.0,4.7,4.52,29.8,0.0,104,4.3,640
12.8,23.2,284000.0,0,12.1,35.6,9.19,100,15,480
9.96,18.4,918000.0,2.0,8.20,29.4,3.38,225,0,768
14.4,26.6,469000.0,2.0,8.88,35.8,4.31,182,5.9,1280
15.0,26.9,351000.0,0,13.5,36.2,9.77,134,15,480
1.64,1.07,2.82,97,0.0,0.0,0.0,0.0,0,320
15.0,26.8,416000.0,4.6,4.69,31.7,0.0,148,10,640
14.6,26.4,215000.0,0,13.7,36.1,9.44,132,6.8,480
10.4,18.2,1360000.0,1.4,9.46,30.5,4.29,298,2.6,768
15.0,27.0,154000.0,0,8.95,36.2,5.49,110,16,1280
15.0,27.0,190000.0,3.2,13.7,36.7,9.26,94.9,17,480
0.0,0.0,288,98,0.0,0.0,0.0,0.0,0,320
15.0,27.0,374000.0,3.1,4.60,30.0,0.0,112,4.5,640
14.6,26.4,192000.0,0,13.9,37.5,9.71,113,13,480
8.76,20.0,534000.0,1.6,7.72,32.6,3.32,158,9.0,768
15.0,26.7,903999.0,0,9.71,35.9,4.89,261,1.5,1280
15.0,26.7,411000.0,1.1,13.7,35.9,9.19,144,2.6,480
0.0,0.0,3.16,95,0.0,0.0,0.0,0.0,0,320
15.0,26.9,468000.0,5.0,4.67,31.5,0.0,116,7.8,640
14.6,26.9,239000.0,0,12.7,36.5,8.56,89.9,13,480
8.68,14.1,869000.0,2.3,7.91,29.4,4.30,192,5.4,768
15.0,26.9,417000.0,0,8.92,34.6,4.33,156,5.6,1280
15.0,27.0,260000.0,0,13.5,37.7,10.1,108,16,480
0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0,320
15.0,26.8,455000.0,0,4.20,31.4,0.0,145,7.6,640
14.3,25.7,259000.0,1.0,11.6,36.9,6.78,97.9,12,480
8.76,16.9,894000.0,1.3,8.07,29.6,3.61,268,3.4,768
15.0,26.5,496000.0,0,9.00,36.4,3.86,172,9.6,1280
15.0,26.2,259000.0,1.0,13.3,37.2,7.94,127,9.5,480
1.64,2.39,320,98,0.0,0.0,0.0,0.0,0,320
15.0,27.0,478000.0,5.7,4.41,30.5,0.0,120,4.5,640
15.0,27.0,217000.0,0,12.3,37.1,9.34,94.5,16,480
6.68,11.4,388000.0,1.3,7.38,28.9,3.14,120,6.2,768
15.0,26.8,877999.0,0,9.98,35.9,6.09,238,7.9,1280
15.0,26.5,303000.0,3.0,13.1,35.2,8.62,132,11,480
1.40,1.38,3.37,96,0.0,0.0,0.0,0.0,0,320
15.0,26.5,430999.0,3.8,4.34,32.3,0.0,148,13,640
7.80,12.7,701000.0,0,8.23,30.2,4.65,254,13,768
15.0,26.9,561000.0,0,8.78,37.1,5.08,171,11,1280
15.0,26.9,220000.0,0,12.8,36.1,8.57,121,10,480
0.0,4.78,5.92,95,0.0,0.0,0.0,0.0,0,320
15.0,27.0,484999.0,4.1,4.75,29.8,0.0,148,3.3,640
15.0,27.0,200000.0,0,11.3,36.0,10.3,65.2,19,480
6.76,10.8,484999.0,2.2,8.45,27.9,3.74,183,5.9,768
15.0,26.9,731000.0,0,9.82,37.1,5.05,231,7.0,1280
15.0,26.9,254000.0,0,13.1,37.1,9.59,130,20,480
1.44,4.84,1.00,98,0.0,0.0,0.0,0.0,0,320
15.0,27.0,526000.0,4.0,4.39,30.2,0.0,157,9.4,640
15.0,27.0,197000.0,0,11.7,36.7,8.46,113,13,480
7.52,12.3,663000.0,2.4,8.01,28.9,3.96,179,2.7,768
15.0,26.4,446000.0,0,8.24,35.1,4.57,219,12,1280
15.0,26.8,328000.0,0,12.6,35.4,9.90,162,19,480
0.0,2.46,1.95,96,0.0,0.0,0.0,0.0,0,320
15.0,26.8,467000.0,5.2,4.42,33.2,0.0,142,8.0,640
14.6,26.1,218000.0,0,12.1,36.6,8.35,68.4,17,480
9.54,14.8,637000.0,2.4,8.29,29.6,4.46,208,7.7,1280
15.0,26.7,706000.0,0,8.76,36.4,4.08,214,8.6,1280
14.6,25.7,345000.0,0,12.6,35.6,9.73,121,19,480
2.33,1.83,8.75,96,0.0,0.0,0.0,0.0,0,320
15.0,27.0,433000.0,3.4,3.57,31.7,0.0,126,11,640
14.5,26.2,189000.0,0,12.6,35.8,8.34,78.4,16,480
7.83,10.1,198000.0,2.2,7.58,29.0,3.29,117,6.3,1280
15.0,26.6,1050000.0,0,9.30,35.6,4.45,323,4.2,1280
15.0,26.5,504000.0,1.7,13.4,35.8,8.39,173,12,480
1.48,4.88,7.38,97,0.0,0.0,0.0,0.0,0,320
15.0,26.8,542000.0,5.2,3.72,29.9,0.0,149,18,640
15.0,27.0,224000.0,2.2,12.0,36.1,8.32,95.5,15,480
8.24,11.3,520000.0,1.6,8.53,30.3,3.76,156,9.5,1280
15.0,26.9,731000.0,0,9.26,36.7,5.00,208,12,1280
15.0,26.7,274000.0,0,12.5,36.1,9.24,128,15,480
2.33,2.54,19.2,97,0.0,0.0,0.0,0.0,0,320
15.0,27.0,472000.0,2.8,4.20,30.9,0.0,150,14,640
15.0,27.0,187000.0,0,11.8,35.8,8.95,94.1,22,480
10.00,13.4,654000.0,3.0,7.76,30.1,3.17,216,3.9,1280
15.0,26.9,774000.0,0,8.50,35.8,4.18,228,6.6,1280
15.0,25.9,187000.0,0,11.7,35.9,8.01,103,18,480
2.40,4.31,14.8,95,0.0,0.0,0.0,0.0,0,320
15.0,27.0,463999.0,2.3,3.98,30.6,1.11,137,16,640
14.6,25.4,160000.0,0,9.72,35.7,7.65,85.7,21,480
7.84,11.3,273000.0,3.5,6.62,28.0,3.21,170,8.6,1280
15.0,26.4,727000.0,0,8.79,37.1,4.63,284,7.9,1280
14.4,24.2,451000.0,0,12.7,35.2,9.54,209,9.6,480
1.40,1.34,6.18,96,0.0,0.0,0.0,0.0,0,320
15.0,26.0,352000.0,2.5,4.20,32.3,0.0,179,16,640
13.9,24.2,278000.0,1.4,10.6,35.7,7.07,185,19,480
9.54,13.5,341000.0,3.1,6.33,29.3,2.73,111,16,1280
15.0,26.5,1019999.0,1.5,8.95,37.6,4.70,324,8.7,1280
15.0,26.5,504000.0,0,11.8,34.9,9.05,188,19,480
3.43,6.24,27.3,96,0.0,0.0,0.0,0.0,0,320
15.0,26.7,312000.0,3.3,3.95,29.8,0.0,78.5,20,640
15.0,26.9,291000.0,0,11.1,33.8,6.98,111,16,480
9.08,12.8,297000.0,2.6,6.36,28.6,3.36,110,16,1280
15.0,26.9,1420000.0,0,10.2,36.2,5.80,332,4.9,1280
13.8,25.5,241000.0,0,13.6,35.1,8.95,101,5.4,480
3.48,7.42,23.7,94,0.0,0.0,0.0,0.0,0,320
14.8,26.4,404000.0,4.7,4.31,32.9,0.0,129,19,640
15.0,27.0,180000.0,0,10.5,36.6,7.94,67.1,24,480
10.6,16.1,705000.0,3.7,7.54,29.0,3.88,208,9.2,1280
15.0,26.8,677000.0,0,9.24,36.5,4.54,211,2.7,1280
15.0,26.6,298000.0,0,12.4,34.9,9.35,132,22,480
1.08,0.0,3.82,96,0.0,0.0,0.0,0.0,0,320
15.0,27.0,491000.0,3.0,4.88,31.4,0.0,136,7.9,640
15.0,27.0,182000.0,0,10.7,37.4,6.95,70.1,15,480
10.6,20.7,1120000.0,1.4,9.02,29.6,4.33,255,4.1,1280
15.0,26.9,613000.0,1.3,9.34,35.4,4.25,193,3.1,1280
14.8,24.8,214000.0,2.2,12.6,38.1,8.08,97.1,15,480
1.32,2.19,4.72,94,0.0,0.0,0.0,0.0,0,320
15.0,27.0,421000.0,3.9,5.09,31.3,0.0,123,4.6,640
15.0,26.2,118000.0,0,12.1,35.6,8.29,42.1,19,480
11.1,19.5,924000.0,1.4,8.30,28.9,4.28,264,6.5,1280
15.0,26.8,780000.0,0,8.61,35.6,4.33,265,5.1,1280
15.0,26.6,240000.0,0,11.5,37.9,8.66,104,25,480
1.76,4.69,2.63,95,0.0,0.0,0.0,0.0,0,320
15.0,27.0,433000.0,2.4,4.46,33.6,0.0,152,12,640
15.0,26.9,175000.0,0,12.0,35.8,9.07,81.9,24,480
12.8,20.5,1080000.0,1.9,7.52,28.2,3.32,254,12,1280
15.0,26.9,707000.0,0,9.16,37.3,4.83,202,4.8,1280
15.0,26.9,197000.0,0,12.4,35.1,9.41,99.2,13,480
2.96,2.76,4.39,99,0.0,0.0,0.0,0.0,0,320
15.0,27.0,387000.0,7.8,4.25,29.9,0.0,108,16,640
14.6,26.4,182000.0,0,11.4,37.1,7.46,77.3,11,480
14.4,25.0,1270000.0,1.5,7.70,29.8,3.90,294,11,1280
15.0,27.0,838000.0,1.4,8.93,36.6,4.97,256,7.4,1280
15.0,27.0,182000.0,0,11.6,34.7,8.81,73.9,21,480
2.32,4.64,3.83,95,0.0,0.0,0.0,0.0,0,320
15.0,27.0,346000.0,5.2,3.83,32.5,0.0,98.1,17,640
14.6,26.3,172000.0,0,11.7,36.3,8.95,80.4,17,480
13.9,21.0,597000.0,1.7,7.42,29.4,3.66,129,13,1280
15.0,26.8,1000000.0,1.8,9.09,35.4,5.35,265,12,1280
13.4,25.4,331000.0,2.5,11.6,34.5,9.68,128,15,480
2.33,2.81,3.62,97,0.0,0.0,0.0,0.0,0,320
15.0,27.0,476000.0,2.6,4.30,31.1,0.0,151,17,640
15.0,27.0,192000.0,0,10.9,38.4,8.18,83.1,20,480
14.2,25.9,413000.0,1.2,7.93,30.1,4.23,114,11,1280
15.0,26.9,1570000.0,0,9.66,35.9,6.08,395,10.0,1280
14.0,22.8,220000.0,2.7,12.3,35.6,8.86,98.3,16,480
3.24,7.90,24.7,96,0.0,0.0,0.0,0.0,0,320
15.0,27.0,443000.0,4.6,4.31,32.4,0.0,143,16,640
14.6,26.1,190000.0,0,11.5,35.6,8.53,75.4,23,480
14.4,24.3,877999.0,0,8.92,28.8,4.79,169,10,1280
15.0,26.4,569000.0,0,8.25,36.1,4.53,171,12,1280
14.4,26.4,473000.0,2.1,11.3,34.2,9.29,166,20,480
15.0,26.8,532000.0,5.4,4.24,30.4,0.0,157,12,640
15.0,27.0,240000.0,0,10.7,37.6,7.35,96.7,24,480
13.4,22.4,467000.0,2.3,7.54,31.7,3.46,125,11,1280
15.0,27.0,1540000.0,0,9.51,37.6,4.62,371,5.8,1280
13.8,25.3,206000.0,1.2,13.5,35.4,9.30,93.0,16,640
4.91,6.81,4.14,97,0.0,0.0,0.0,0.0,0,320
15.0,27.0,519000.0,0,4.12,30.7,0.0,155,13,640
13.8,23.9,772000.0,2.2,7.71,31.9,3.93,188,16,1280
15.0,26.9,1120000.0,0,9.72,36.8,5.39,295,4.1,1280
13.1,20.7,218000.0,0,11.6,37.2,9.15,94.6,20,640
3.44,8.02,19.8,99,0.0,0.0,0.0,0.0,0,320
15.0,27.0,520000.0,3.4,4.50,33.5,0.0,157,7.9,640
15.0,27.0,186000.0,0,10.8,34.4,9.30,84.0,28,480
15.0,25.3,388000.0,3.2,7.62,28.4,4.63,72.2,20,1280
15.0,26.8,1430000.0,0,10.2,37.7,6.22,315,7.8,1280
13.2,26.2,325000.0,0,12.5,36.0,7.71,121,10,640
3.71,5.62,22.2,97,0.0,0.0,0.0,0.0,0,320
15.0,27.0,473000.0,1.6,3.92,30.6,0.0,175,18,640
14.3,25.3,186000.0,0,11.1,37.3,8.32,85.1,21,480
14.4,25.9,574000.0,2.6,6.81,28.9,3.58,159,17,1280
15.0,27.0,1550000.0,0,9.80,37.2,5.34,362,4.8,1280
14.4,24.8,167000.0,1.7,11.1,35.5,8.53,82.7,22,640
3.91,5.53,21.8,95,0.0,0.0,0.0,0.0,0,320
15.0,27.0,404000.0,2.9,4.13,29.9,0.0,136,15,640
15.0,27.0,184000.0,0,11.4,36.4,8.79,108,21,480
12.6,17.7,295000.0,1.2,6.32,27.6,2.76,82.3,14,1280
15.0,26.8,1110000.0,0,9.87,37.1,5.95,273,11,1280
14.3,25.0,283000.0,4.0,13.6,35.4,9.13,92.6,15,640
3.16,2.00,2.45,99,0.0,0.0,0.0,0.0,0,320
14.7,26.3,457000.0,6.2,4.38,30.4,0.0,176,19,480
15.0,26.3,221000.0,3.1,11.2,35.7,8.41,84.5,21,480
13.8,22.3,824000.0,2.4,7.62,29.4,3.74,195,11,1280
15.0,26.9,1070000.0,2.2,8.44,36.4,4.28,311,11,640
9.64,17.0,140000.0,2.0,11.6,33.8,9.32,40.9,21,640
3.72,9.24,1.80,95,0.0,0.0,0.0,0.0,0,320
15.0,27.0,391000.0,3.5,4.19,29.9,1.31,118,22,640
15.0,27.0,187000.0,0,10.9,37.1,7.33,84.0,19,480
14.1,25.1,626000.0,3.1,6.75,29.1,3.72,128,20,1280
15.0,26.8,781000.0,2.0,8.41,37.5,5.42,195,18,640
8.76,14.4,237000.0,5.9,12.3,34.9,9.64,92.0,17,640
2.36,0.0,14.8,93,0.0,0.0,0.0,0.0,0,320
15.0,27.0,533000.0,4.8,4.55,29.7,1.23,164,18,640
15.0,27.0,208000.0,0,11.4,34.9,8.49,101,22,480
14.0,23.0,534000.0,1.7,7.53,29.1,3.74,141,15,1280
15.0,26.9,1390000.0,0,9.17,36.4,4.58,417,6.4,640
7.96,15.8,982,3.8,13.2,35.3,9.26,56.1,15,640
3.22,6.10,10.1,93,0.0,0.0,0.0,0.0,0,320
15.0,27.0,444000.0,3.4,4.37,31.4,0.0,117,19,768
15.0,27.0,185000.0,0,11.0,38.1,8.32,88.9,21,480
13.4,22.6,450000.0,1.9,7.18,27.3,3.31,103,11,1280
15.0,26.6,1220000.0,0,9.19,37.2,4.60,302,10,640
6.36,7.10,860,3.3,12.3,35.1,8.33,51.1,12,640
3.21,1.56,13.2,95,0.0,0.0,0.0,0.0,0,320
15.0,27.0,447000.0,2.3,4.52,29.4,1.01,116,18,768
15.0,27.0,186000.0,0,11.2,37.1,8.27,103,20,480
14.4,25.9,568000.0,2.2,6.63,30.7,3.41,142,21,1280
15.0,27.0,1500000.0,0,9.54,36.8,4.93,371,5.0,768
5.92,8.69,521,1.6,10.0,37.6,9.63,43.9,35,640
4.36,5.66,3.11,98,0.0,0.0,0.0,0.0,0,320
15.0,27.0,417000.0,2.5,4.12,29.8,0.0,121,22,768
15.0,27.0,198000.0,0,11.0,38.0,8.85,130,19,480
13.4,22.3,342000.0,2.2,5.66,32.0,2.60,91.3,18,1280
15.0,26.8,1510000.0,0,9.66,36.9,5.98,362,9.9,768
9.60,19.4,208000.0,2.2,10.3,35.2,9.21,87.5,29,640
3.75,3.05,1.84,97,0.0,0.0,0.0,0.0,0,320
14.9,26.4,306000.0,5.1,4.09,30.0,0.0,94.0,21,768
15.0,26.8,272000.0,0,11.0,35.4,9.24,154,18,480
14.2,25.6,593000.0,2.5,6.79,29.3,3.57,131,17,1280
15.0,26.8,1280000.0,0,9.64,35.6,5.99,326,12,768
7.36,12.1,110000.0,8.3,11.0,38.0,7.96,58.0,26,640
2.83,3.86,448,98,0.0,0.0,0.0,0.0,0,320
15.0,27.0,434000.0,1.7,3.72,29.2,0.0,129,28,768
15.0,27.0,244000.0,0,11.2,36.9,8.75,94.5,23,480
14.7,24.6,351000.0,1.4,7.32,29.7,2.99,107,15,1280
15.0,26.9,1070000.0,1.0,8.91,36.4,5.84,271,11,768
5.96,7.72,133000.0,2.7,11.4,34.8,8.80,58.7,27,640
2.08,1.30,5.28,97,0.0,0.0,0.0,0.0,0,320
15.0,27.0,442000.0,4.0,5.05,31.1,1.14,126,11,768
15.0,27.0,197000.0,0,11.2,36.4,8.00,112,15,480
14.6,24.4,886999.0,1.6,6.60,30.0,3.20,210,15,1280
15.0,27.0,1040000.0,1.8,8.69,34.9,6.18,271,17,1024
6.00,8.84,640,1.1,11.7,35.3,7.50,22.6,0,640
3.04,5.22,5.23,97,0.0,0.0,0.0,0.0,0,320
15.0,27.0,398000.0,4.8,3.87,31.4,0.0,120,17,768
15.0,27.0,200000.0,0,10.4,37.1,7.36,98.5,21,480
14.2,23.5,306000.0,2.1,7.05,28.3,3.52,121,10,1280
9.62,13.3,279000.0,3.2,10.4,35.2,8.94,99.6,32,1024
2.08,3.97,6.98,98,0.0,0.0,0.0,0.0,0,640
15.0,27.0,660000.0,3.4,4.33,28.6,1.21,202,15,320
15.0,27.0,202000.0,0,9.74,38.4,8.81,69.0,28,480
13.4,20.1,413000.0,1.3,5.60,28.0,1.45,113,10,1280
15.0,24.7,179000.0,0,8.50,36.4,4.60,149,14,1024
9.60,13.7,425000.0,2.8,13.5,35.4,10.3,156,16,640
0.0,0.0,7.17,97,0.0,0.0,0.0,0.0,0,320
15.0,26.8,577000.0,7.5,5.24,29.2,2.04,177,11,768
15.0,26.5,225999.0,0,12.7,37.4,8.44,91.2,21,480
15.0,26.1,793000.0,0,7.44,31.3,3.80,293,7.4,1280
15.0,25.5,171000.0,0,8.25,35.9,3.59,82.0,20,1024
8.04,11.8,290000.0,3.3,10.8,33.3,7.08,103,14,640
0.0,0.0,7.10,96,0.0,0.0,0.0,0.0,0,320
15.0,26.7,442000.0,4.8,4.34,31.0,1.12,133,17,768
15.0,26.4,130000.0,0,12.7,35.8,10.4,69.6,22,480
14.4,24.6,974000.0,1.3,6.62,29.5,2.85,245,11,1024
15.0,25.2,157000.0,1.0,7.44,34.6,5.10,86.3,30,1024
7.80,10.3,289000.0,4.5,14.7,35.2,9.61,87.0,11,640
0.0,0.0,7.78,95,0.0,0.0,0.0,0.0,0,320
15.0,27.0,500000.0,1.4,4.65,28.8,1.45,146,12,768
15.0,26.5,180000.0,0,10.7,37.2,8.83,80.8,30,480
14.7,25.7,1150000.0,1.6,7.37,28.5,3.36,291,7.5,1024
15.0,26.0,235000.0,0,8.27,36.5,4.70,92.6,16,1024
8.04,11.5,292000.0,2.4,12.0,36.8,7.34,118,17,640
0.0,1.18,392,99,0.0,0.0,0.0,0.0,0,320
15.0,27.0,521000.0,2.9,4.46,32.7,0.0,136,16,768
15.0,26.4,158000.0,0,10.5,33.4,7.60,36.6,26,480
13.5,13.9,136000.0,1.6,6.75,29.3,2.89,108,11,1024
15.0,24.8,231000.0,2.2,7.91,34.9,3.99,175,12,1024
11.1,15.3,643000.0,1.7,13.4,36.6,9.39,271,12,640
0.0,0.0,6.77,97,0.0,0.0,0.0,0.0,0,320
15.0,25.9,337000.0,5.9,5.07,29.2,1.26,212,8.9,768
15.0,26.2,194000.0,0,12.1,36.5,8.83,114,17,480
13.1,18.4,339000.0,1.5,7.44,28.3,3.06,140,5.9,1024
15.0,24.2,176000.0,4.1,6.66,36.0,3.39,95.9,25,1024
10.2,14.1,438000.0,2.1,12.8,33.9,10.0,338,9.4,640
0.0,2.88,50.7,94,0.0,0.0,0.0,0.0,0,320
15.0,26.9,595000.0,4.9,4.49,30.1,0.0,186,17,768
15.0,25.7,231999.0,1.9,12.1,38.0,8.77,69.5,29,480
13.4,22.5,588000.0,4.5,6.07,30.8,2.39,202,7.9,1024
15.0,26.6,927999.0,1.7,8.35,36.9,4.80,217,18,1024
9.00,16.1,183000.0,5.0,10.3,35.8,8.60,74.0,26,640
1.79,3.24,3.38,96,0.0,0.0,0.0,0.0,0,320
15.0,26.7,451000.0,7.3,4.15,28.7,0.0,131,25,768
14.8,26.1,270000.0,0,11.3,37.2,8.34,94.6,21,480
13.1,15.5,237000.0,1.2,6.35,29.3,3.35,74.0,29,1024
15.0,25.2,252000.0,1.6,8.13,35.5,4.24,161,17,1024
9.36,14.9,446000.0,2.8,15.6,35.9,11.1,135,3.6,640
0.0,0.0,4.52,98,0.0,0.0,0.0,0.0,0,320
15.0,26.9,629000.0,2.1,4.99,29.7,1.77,161,12,768
15.0,26.9,247000.0,2.0,14.1,36.1,9.67,88.6,17,480
