@RELATION VideoQuality


@ATTRIBUTE cqi REAL
@ATTRIBUTE mcsDown REAL
@ATTRIBUTE brateDown REAL
@ATTRIBUTE blerDown REAL
@ATTRIBUTE snr REAL
@ATTRIBUTE phr REAL
@ATTRIBUTE mcsUp REAL
@ATTRIBUTE brateUp REAL
@ATTRIBUTE blerUp REAL

@ATTRIBUTE class {320,640,480,768,1024,1280,1920}


@DATA
1.88,2.31,699,3.0,3.38,33.8,0.0,26.1,21,768
3.87,4.57,198000.0,7.7,4.41,34.2,0.0,77.4,14,768
2.29,3.94,204000.0,7.7,6.03,31.8,1.15,76.1,11,768
2.57,5.38,262000.0,0,3.91,32.6,0.0,91.4,19,768
3.04,6.49,601,1,3.94,32.0,1.54,33.2,37,768
1.74,1.80,115999.09,0,5.39,30.9,1.56,79.0,13,768
1.67,5.15,156,0,12.9,31.0,4.16,34.5,5.3,768
5.00,5.23,184000.0,0,7.05,31.2,3.34,77.6,21,768
2.29,2.90,180000.0,8.8,4.86,29.8,1.33,53.0,15,768
4.09,6.71,307000.0,3.2,6.10,29.2,2.74,111,10,768
3.00,2.80,162000.0,4.2,8.98,30.8,5.90,72.4,10,768
3.80,3.74,103000.0,7.2,7.17,28.8,3.91,41.4,24,768
3.96,9.77,160000.0,4.4,7.79,30.5,5.67,46.2,28,768
4.79,8.78,180000.0,0,5.78,28.0,2.38,83.7,17,768
5.20,10.0,210000.0,5.5,6.90,31.2,6.62,104,34,768
3.57,5.65,206999.07,4.4,4.41,29.2,1.43,95.5,28,768
4.96,4.58,163000.0,5.0,5.15,31.1,1.39,62.8,16,768
3.75,4.18,865,0,6.53,30.1,1.95,74.6,7.9,768
6.88,10.1,519000.0,4.1,6.04,28.7,2.07,150,11,768
4.77,9.47,206000.0,0,6.11,31.4,2.17,93.0,21,768
5.45,8.16,318000.0,0,5.53,31.3,2.61,94.3,20,768
7.50,11.3,336000.0,0,4.73,29.6,1.51,146,18,768
3.04,4.96,194000.0,0,4.38,31.6,1.10,67.8,13,768
4.13,4.73,200999.07,0,6.64,29.1,1.77,120,7.0,768
3.04,1.86,498,0,5.91,29.0,1.61,37.8,24,768
3.00,1.84,928,6.1,5.66,29.5,3.02,47.5,20,768
2.46,4.06,113999.09,0,3.94,31.0,1.96,59.6,34,768
5.00,5.35,195000.0,4.4,5.94,28.9,2.60,80.9,16,768
3.71,4.96,236000.0,0,5.28,30.1,1.44,85.8,13,768
3.33,7.00,252999.07,0,4.35,30.4,0.0,81.6,11,768
3.76,7.28,274000.0,4.3,7.48,31.0,2.85,89.6,9.8,768
3.43,3.86,304000.0,6.5,5.46,30.0,1.55,94.9,13,768
3.96,5.70,368000.0,7.9,6.17,29.5,2.24,98.4,15,768
3.29,5.33,342000.0,7.9,8.13,28.8,4.08,119,5.8,768
6.04,7.20,333000.0,7.3,5.93,28.2,1.34,95.2,14,768
6.19,7.73,377000.0,9.2,4.92,28.3,1.08,101,14,768
3.91,4.98,264000.0,3.6,5.98,31.0,1.88,128,11,768
2.40,2.65,131000.0,1.6,8.33,29.9,3.53,86.4,8.6,768
3.20,3.30,167000.0,3.1,7.06,30.7,4.95,61.9,22,768
5.83,6.90,231999.07,5.0,6.20,32.2,4.16,79.1,28,768
3.54,3.99,254999.07,3.1,5.91,29.0,1.78,79.6,16,768
3.54,3.16,231000.0,3.0,5.42,28.0,1.40,80.5,14,768
3.70,5.15,382000.0,4.0,7.43,29.4,2.65,138,9.6,768
3.00,2.25,132000.0,3.2,5.16,28.1,3.44,43.0,33,768
3.80,3.59,212000.0,5.5,6.83,30.2,2.44,83.6,8.2,768
3.80,5.32,379000.0,2.3,7.06,30.0,3.32,117,9.2,768
3.12,3.74,258000.0,5.0,7.23,29.3,2.49,132,14,768
3.33,3.25,223000.0,4.2,7.00,29.7,2.87,118,16,768
2.29,2.51,153000.0,2.9,4.66,31.2,2.73,41.9,37,768
1.39,1.06,101000.0,3.1,5.11,33.5,2.86,33.7,32,768
2.80,3.83,155000.0,2.3,4.13,29.4,1.56,55.9,40,768
4.78,8.23,271000.0,0,4.32,30.2,2.05,76.2,39,768
7.22,10.0,198000.0,0,3.96,31.2,2.09,105,57,768
2.78,2.55,139000.0,9.5,4.91,31.3,3.37,67.5,42,1024
3.33,3.51,714,0,6.45,29.1,3.00,37.2,23,1024
4.56,7.07,204000.0,9.4,4.63,28.3,2.22,62.5,44,1024
6.08,8.11,225000.0,8.6,5.30,31.4,4.11,70.7,40,1024
2.61,4.27,198000.0,0,6.66,29.2,2.25,61.1,25,1024
4.52,6.60,313000.0,8.6,6.09,29.4,2.50,95.9,26,1024
2.80,2.67,867,3.1,6.40,30.3,7.15,85.9,42,1024
5.00,3.40,964,0,4.57,30.6,2.16,59.0,24,1024
3.00,2.37,756,0,5.22,28.6,3.50,31.6,32,1024
6.09,5.03,171000.0,8.2,4.64,30.5,1.81,78.7,38,1024
4.13,7.82,196000.0,0,6.06,30.3,3.39,73.5,33,1024
3.75,5.75,208000.0,0,7.12,31.1,3.54,94.7,28,1024
4.09,7.32,243000.0,0,4.38,28.2,2.57,71.1,41,1024
2.83,1.54,859,7.3,5.65,31.1,2.19,53.9,37,1024
2.08,3.01,117000.0,0,8.83,31.4,5.39,105,19,1024
2.77,3.03,180000.0,0,6.19,28.9,2.17,111,28,1024
4.38,5.64,260000.0,0,6.95,30.3,2.52,86.2,17,1024
2.80,4.69,110000.0,0,4.51,28.6,3.65,35.1,53,1024
1.88,3.71,929,0,5.69,29.6,1.57,29.7,27,1024
3.33,4.45,587,0,4.39,32.2,1.59,68.0,40,1024
2.13,3.19,143000.0,0,3.95,31.3,1.57,53.0,35,1024
5.42,5.34,214000.0,8.8,7.95,31.5,5.03,86.5,21,1024
4.35,6.81,265000.0,7.0,6.67,30.2,3.56,88.4,24,1024
2.50,0.0,503,0,9.35,29.7,5.25,70.7,14,1024
3.43,3.00,135000.0,4.9,6.23,30.6,3.70,105,30,1024
6.67,4.78,160000.0,9.1,7.35,31.2,5.63,80.0,29,1024
4.40,4.04,143000.0,3.6,6.85,31.9,5.15,62.8,37,1024
6.67,5.61,213000.0,4.9,7.98,32.1,4.33,88.9,24,1024
2.40,2.29,192000.0,0,6.48,29.1,1.80,66.0,4.1,1024
5.18,3.93,200999.07,0,4.76,30.2,2.85,60.8,33,1024
5.68,6.73,329000.0,4.3,6.37,31.3,3.30,100,24,1024
1.67,0.0,950,5.8,5.71,29.6,2.45,60.7,24,1024
3.81,3.54,227999.07,9.2,3.37,28.0,2.15,77.3,51,1024
4.88,6.89,250000.0,0,4.06,29.7,2.82,91.4,54,1024
3.80,8.48,222000.0,7.3,6.54,30.3,4.45,59.4,36,1024
3.00,1.81,106000.0,6.0,6.69,29.4,3.88,52.2,29,1024
4.00,4.14,225000.0,7.7,5.68,29.5,2.20,74.1,30,640
1.47,0.0,894,2.5,4.59,30.2,1.93,84.4,44,640
4.82,6.53,148000.0,7.9,2.58,31.9,1.67,52.5,62,640
3.70,4.10,401,8.0,4.14,33.2,1.86,34.6,58,640
4.96,5.26,151000.0,5.8,5.17,33.8,4.11,60.6,43,640
4.09,3.82,150000.0,4.3,3.99,30.4,1.48,61.4,56,640
2.62,2.10,601,5.6,3.81,29.5,3.73,35.1,63,640
2.50,2.94,151000.0,5.7,3.64,29.8,2.84,58.1,57,640
3.70,2.18,466,0,5.23,31.5,3.76,60.7,51,640
3.40,3.24,121000.0,9.2,7.02,28.9,4.74,82.8,32,640
3.80,5.20,128000.0,10.0,6.47,33.1,4.14,59.5,42,640
4.84,6.06,143000.0,8.4,8.61,31.0,7.15,38.5,30,640
2.68,3.64,102000.0,0,3.87,28.3,2.45,29.0,52,640
4.21,3.27,957,0,4.13,29.6,2.38,42.8,53,640
3.44,2.12,538,0,6.58,31.0,6.03,34.9,41,640
4.32,3.02,110000.0,4.7,4.80,31.8,2.42,94.0,35,640
6.73,3.82,620,0,3.95,31.7,2.10,47.8,54,640
5.79,6.98,981,0,3.98,34.0,2.87,37.1,65,640
4.56,4.28,567,0,4.26,29.0,3.85,35.1,55,640
4.40,0.0,0.0,0,0.0,0.0,0.0,0.0,0,640
0.0,4.81,109,6.7,3.76,31.0,4.20,14.1,75,768
2.87,3.21,162000.0,0,5.25,31.3,3.62,79.4,44,768
1.83,2.41,147000.0,0,6.72,30.8,3.63,82.3,27,768
4.78,2.84,151000.0,9.7,3.73,31.1,1.75,68.6,48,768
3.36,2.07,688,8.2,7.54,29.5,5.19,37.7,29,768
1.25,1.19,887,9.2,5.69,29.9,3.69,43.1,35,768
4.35,8.62,605,0,3.91,29.6,2.27,57.9,57,768
3.87,2.85,451,0,4.84,30.6,3.64,32.0,50,768
3.92,3.80,114999.09,0,4.75,30.2,3.00,59.7,45,768
4.50,4.48,616,0,2.87,29.8,2.68,24.8,71,768
4.33,0.0,50.9,2.4,3.24,32.2,2.19,13.9,70,768
1.88,1.24,746,0,5.32,30.2,3.80,74.8,41,768
4.57,2.12,102000.0,8.2,5.33,30.8,2.68,64.2,46,768
1.36,0.0,862,4.7,5.81,29.6,4.18,58.7,28,768
1.42,0.0,635,3.1,4.37,28.4,2.64,34.3,43,768
4.12,3.02,111000.0,0,4.53,32.4,2.97,51.9,48,768
3.16,3.05,532,4.9,6.32,32.6,6.79,32.8,45,640
2.32,1.25,943,2.6,4.63,32.4,2.35,45.8,42,640
1.80,2.57,832,9.0,5.02,28.3,2.88,49.8,37,640
2.92,1.75,770,0,4.51,31.3,2.16,63.0,53,640
2.91,1.31,113999.09,9.6,5.07,30.4,1.64,84.0,35,480
2.67,2.65,114999.09,0,6.35,31.7,5.18,75.6,41,480
3.70,1.61,981,0,4.65,30.5,2.57,60.0,48,480
1.46,2.49,492,0,3.67,28.5,3.20,34.5,65,480
3.40,3.13,122000.0,0,8.84,30.7,4.39,50.6,24,480
2.42,2.42,980,0,5.04,32.7,4.14,48.0,43,480
2.92,4.86,845,0,2.85,31.4,1.98,23.9,65,480
1.67,2.83,199000.0,0,6.98,28.8,3.75,107,17,480
2.73,3.56,204999.07,0,4.47,29.5,1.96,78.4,37,480
5.00,5.28,972,0,5.68,32.9,2.10,58.5,41,480
1.30,1.59,247,0,4.19,29.1,0.0,25.3,44,480
2.40,1.54,741,0,6.18,29.9,4.50,39.5,48,480
3.12,2.15,878,0,6.13,29.2,5.51,46.8,38,480
3.79,3.55,649,0,4.82,33.2,3.10,46.2,56,480
2.04,7.34,194000.0,0,7.58,30.3,5.24,64.7,35,480
4.74,6.82,658,0,3.77,31.3,2.38,28.4,66,480
3.95,4.28,174000.0,0,3.73,29.9,1.76,59.3,51,320
3.00,2.14,977,5.5,4.82,29.6,2.96,55.0,36,320
4.00,3.33,229000.0,6.1,6.90,29.5,2.27,103,19,320
3.76,3.78,235000.0,0,4.92,28.8,1.71,89.0,38,320
1.20,2.23,292,0,6.52,31.2,4.57,33.8,32,320
1.80,0.0,0.0,0,0.0,0.0,0.0,0.0,0,320
2.08,2.68,670,0,5.99,28.4,3.53,53.8,33,320
3.56,1.62,867,4.8,6.86,29.9,3.41,50.8,22,320
1.28,0.0,127000.0,8.8,7.50,28.5,2.55,62.9,0,320
0.0,0.0,114999.09,4.5,7.09,28.1,2.26,54.0,0,320
2.12,1.30,900,0,4.77,29.6,2.69,45.6,43,320
2.16,1.20,102000.0,4.0,6.11,29.5,4.07,63.6,25,320
0.0,0.0,450,0,10.2,30.3,5.65,40.7,7.7,640
2.13,1.99,834,0,5.60,29.5,2.00,57.3,32,640
1.04,0.0,137000.0,5.7,8.11,31.3,3.49,86.9,13,640
1.40,1.16,564,2.4,7.10,28.7,3.87,69.7,20,640
0.0,0.0,109000.0,5.3,6.86,31.5,3.12,57.6,9.3,640
1.76,1.11,101000.0,2.8,7.13,30.8,5.08,62.3,28,640
3.58,3.94,225999.07,9.8,5.40,29.5,3.58,66.4,33,640
1.25,0.0,276,8.5,4.48,29.6,4.02,46.2,60,640
2.05,2.91,200000.0,8.0,5.09,28.3,2.15,132,39,640
2.24,1.05,672,5.5,6.37,29.2,2.51,52.5,23,640
0.0,0.0,118000.0,2.3,7.52,31.5,2.74,66.1,3.8,640
1.04,1.34,141000.0,6.9,4.88,29.2,2.59,84.2,33,640
0.0,0.0,956,3.4,7.01,30.3,2.16,65.2,2.3,640
2.04,1.34,147000.0,7.6,6.68,30.2,3.33,63.1,24,640
1.70,2.35,169000.0,0,5.08,30.9,2.63,96.2,34,640
3.24,1.65,117000.0,0,5.40,31.2,3.23,53.0,46,640
3.91,3.99,158000.0,0,7.23,32.7,4.44,78.9,33,640
1.20,1.02,676,5.6,4.91,30.3,2.31,72.2,35,640
1.80,1.16,819,5.8,6.64,28.9,3.76,60.6,24,640
2.04,2.01,140000.0,7.9,7.29,29.7,3.41,74.4,20,640
3.62,3.84,209000.0,6.9,5.97,29.9,2.95,64.2,28,640
2.29,7.48,334,0,1.55,31.0,1.42,6.06,82,640
3.80,2.50,538,0,6.39,30.0,4.36,41.1,36,640
3.13,4.48,147000.0,0,5.79,30.8,4.68,87.6,44,640
2.96,3.15,544,0,4.63,28.8,4.86,17.9,62,640
2.32,2.19,131000.0,0,5.95,29.6,4.39,56.5,36,640
3.41,1.91,524,0,4.19,29.4,2.37,26.3,52,640
3.04,1.51,144000.0,8.7,3.93,31.0,2.02,45.7,47,640
2.94,2.14,947,0,4.15,31.0,2.16,153,49,640
5.71,6.70,247000.0,0,6.11,30.1,3.99,96.8,39,640
2.63,5.44,244000.0,9.8,5.03,31.1,2.12,128,37,640
3.09,3.40,175000.0,0,5.51,31.5,3.64,50.6,42,640
0.0,1.06,787,8.5,5.53,31.3,2.05,38.9,28,640
2.08,2.08,112000.0,6.7,8.02,30.5,5.72,83.0,23,640
2.96,2.17,168000.0,6.1,7.00,28.8,3.63,67.3,20,640
2.92,2.46,115999.09,0,5.87,30.3,3.24,48.1,41,640
2.88,3.60,830,6.5,5.56,31.4,3.40,47.0,42,640
1.25,0.0,961,0,5.87,30.1,3.66,75.0,30,640
3.00,2.96,104000.0,0,5.29,31.9,4.24,41.0,48,640
2.40,3.50,682,10.0,5.28,30.3,5.23,28.7,50,640
2.83,4.14,200000.0,0,4.75,29.4,2.23,51.0,40,640
2.39,3.08,1.46,1,3.08,29.4,2.60,29.5,71,640
0.0,1.64,500,0,6.85,29.3,4.67,57.6,31,640
1.78,1.15,107000.0,9.9,5.27,30.8,2.47,76.2,31,640
2.83,1.14,569,0,3.80,29.7,2.95,33.8,57,640
3.50,1.10,581,0,9.16,32.9,6.30,29.8,20,640
0.0,0.0,388,0,2.94,35.6,2.34,24.9,64,640
0.0,0.0,888,0,5.75,33.1,3.10,36.6,35,640
0.0,0.0,761,4.9,4.86,30.4,2.75,43.1,44,640
0.0,0.0,365,4.1,5.02,29.1,2.97,39.7,34,640
1.25,0.0,277,6.6,0.0,31.0,6.08,5.36,85,640
1.46,0.0,894,0,6.40,30.5,3.13,79.1,30,640
4.12,3.10,669,0,4.60,28.4,5.55,29.3,55,640
2.46,1.85,840,8.5,6.90,30.0,8.24,71.4,33,640
1.64,3.04,103000.0,0,3.90,28.3,2.32,20.9,42,640
3.08,2.45,104000.0,0,4.53,32.3,3.22,50.3,40,640
4.17,1.82,567,0,6.36,30.3,3.11,62.2,24,640
3.54,0.0,588,0,7.19,35.0,5.63,41.1,32,640
4.32,4.39,109000.0,0,6.54,29.6,3.50,45.2,27,640
1.72,4.02,821,0,5.05,29.0,3.05,72.0,40,640
3.08,2.13,154000.0,0,4.88,29.2,1.84,63.9,28,640
2.67,2.90,101000.0,0,5.31,32.6,3.77,58.6,38,640
6.19,4.73,803,0,3.72,28.4,2.31,45.5,54,640
2.88,6.49,154000.0,8.6,4.31,30.3,2.95,39.4,42,640
0.0,0.0,548,6.3,7.15,29.5,3.50,60.8,15,640
1.21,1.27,119000.0,8.9,6.73,29.5,3.49,70.8,16,640
2.67,3.42,186000.0,0,5.15,29.4,3.53,71.1,32,640
2.77,3.98,176000.0,0,3.91,30.9,1.91,81.3,47,640
2.92,3.23,930,0,4.76,30.8,4.99,81.2,43,640
2.16,1.92,494,8.5,6.16,32.0,7.94,36.4,48,640
4.83,4.22,165000.0,8.9,4.54,31.5,3.40,54.0,46,640
2.87,5.41,301,0,7.07,31.0,5.26,29.1,41,640
1.56,0.0,913,9.1,7.14,29.3,4.00,63.8,18,480
3.83,4.17,864,0,2.93,29.8,0.0,18.0,63,480
1.36,0.0,91.6,8.7,3.38,28.0,2.13,15.7,50,480
3.43,4.65,170000.0,9.6,4.26,29.8,2.86,66.4,46,480
2.08,2.71,791,0,2.49,31.7,3.05,34.7,72,480
2.71,2.99,430,0,7.17,30.7,6.38,50.1,44,480
1.92,3.80,554,0,2.26,30.0,2.52,15.7,70,480
4.50,3.66,112000.0,7.1,4.63,28.8,3.03,44.4,48,480
3.09,3.31,112000.0,0,3.23,29.9,2.05,48.0,58,320
2.60,0.0,133,0,4.66,28.5,2.83,21.9,53,320
0.0,0.0,693,6.5,3.98,31.7,2.82,71.4,42,320
3.08,3.16,145000.0,7.6,3.95,29.8,3.72,56.4,48,320
2.00,2.43,867,0,3.23,30.2,2.86,39.7,62,320
1.52,1.29,946,0,3.86,29.0,1.36,41.1,40,480
1.04,0.0,102000.0,6.8,4.53,29.9,2.40,77.0,36,480
1.79,2.20,823,6.1,7.75,28.8,5.43,32.1,36,480
2.54,3.20,151000.0,0,4.33,29.2,3.06,70.1,42,640
0.0,0.0,73.8,1,5.01,28.5,2.40,5.65,60,640
2.67,1.88,302,0,3.89,37.0,2.57,28.5,52,640
3.92,3.62,202000.0,8.4,4.80,28.4,1.26,67.4,34,640
1.64,1.83,855,8.8,5.30,28.5,2.77,40.4,29,640
3.48,3.56,175000.0,0,4.44,29.2,2.98,78.5,44,640
3.38,5.53,128000.0,0,5.17,30.2,2.76,44.8,39,640
4.18,3.54,113999.09,0,7.54,29.4,4.93,93.1,22,640
3.17,3.92,104000.0,0,6.94,29.9,2.82,66.5,27,640
2.83,4.03,98.3,0,4.71,29.8,3.09,27.5,61,640
4.96,5.69,160000.0,0,3.57,32.3,1.48,59.1,48,640
2.40,1.66,123000.0,7.8,8.24,30.5,5.07,58.8,13,640
4.52,3.83,164000.0,0,6.65,29.8,2.13,71.7,21,640
3.96,3.41,112999.09,8.8,5.76,28.9,5.44,57.9,39,640
1.76,3.41,106000.0,0,6.25,28.3,3.80,55.1,33,640
2.67,2.94,147000.0,0,5.36,29.3,3.24,106,38,640
2.08,2.67,263000.0,1.1,9.45,29.0,4.21,139,1.6,640
1.80,1.76,227999.07,2.2,7.32,28.3,2.76,92.8,0,640
15.0,26.4,1170000.0,0,5.30,22.4,0.0,307,0,1920
15.0,25.4,597000.0,0,5.04,23.9,0.0,324,3.8,1920
15.0,26.1,725000.0,0,4.65,21.5,0.0,262,1.6,1920
15.0,26.2,1019999.0,0,5.90,22.4,0.0,293,1.6,1920
15.0,26.9,978999.0,0,5.83,27.2,0.0,236,0,1920
15.0,27.0,942000.0,0,5.71,27.7,0.0,221,0,1280
15.0,25.8,526000.0,0,5.10,28.4,0.0,172,3.9,1280
15.0,26.8,849000.0,0,5.21,27.4,0.0,224,3.4,1280
15.0,26.8,765000.0,0,4.72,28.7,0.0,203,3.9,1280
15.0,27.0,777000.0,0,4.68,28.1,0.0,219,0,1920
15.0,26.6,947000.0,0,5.58,30.1,0.0,215,0,1920
15.0,27.0,830000.0,0,5.35,28.3,0.0,244,0,1920
15.0,26.9,898000.0,0,5.75,25.6,0.0,223,0,1920
15.0,26.7,765000.0,0,4.02,27.1,0.0,203,4.8,1280
15.0,27.0,630000.0,0,3.52,27.5,0.0,188,4.2,1280
15.0,25.7,405999.04,2.3,3.90,27.4,0.0,176,8.2,1280
15.0,27.0,867000.0,0,3.80,26.9,0.0,219,2.2,1280
15.0,26.6,658000.0,1.3,3.49,25.4,0.0,193,1.7,1280
15.0,26.7,891000.0,0,3.97,27.7,0.0,237,2.4,1280
15.0,27.0,810000.0,0,3.71,27.6,0.0,223,1.2,1280
15.0,26.4,505999.04,0,3.94,27.0,0.0,169,2.0,1280
15.0,27.0,815000.0,0,4.12,27.8,0.0,228,1.7,1280
15.0,26.4,701000.0,0,3.61,27.0,0.0,203,0,1280
15.0,27.0,796000.0,0,3.56,29.7,0.0,180,2.3,1280
15.0,26.8,705000.0,0,3.96,25.2,0.0,199,4.2,1280
15.0,26.7,826000.0,0,3.65,26.4,0.0,210,4.5,768
15.0,27.0,797000.0,0,3.78,28.8,0.0,202,1.4,768
15.0,26.2,686000.0,0,3.76,29.1,0.0,187,2.9,768
15.0,26.5,762000.0,2.0,4.03,27.8,0.0,249,4.3,768
15.0,25.8,592000.0,7.3,4.20,29.1,0.0,270,6.0,1024
15.0,26.9,715000.0,0,3.88,27.6,0.0,182,1.8,1024
15.0,27.0,864000.0,0,3.74,29.1,0.0,210,2.1,1024
15.0,26.1,562000.0,0,3.77,29.7,0.0,266,3.0,1024
15.0,26.9,915000.0,0,3.92,29.0,0.0,222,2.0,1024
15.0,26.5,654000.0,0,3.86,25.7,0.0,176,2.3,1024
15.0,26.9,774000.0,0,3.86,24.7,0.0,219,0,1024
15.0,26.8,789000.0,1.1,3.72,26.5,0.0,196,4.0,1024
15.0,26.6,726000.0,1.6,3.52,26.7,0.0,203,5.3,1024
15.0,27.0,828999.0,0,3.88,27.4,0.0,226,0,1024
15.0,26.6,686000.0,0,3.99,24.5,0.0,174,3.3,1024
15.0,27.0,784000.0,0,3.98,24.6,0.0,212,0,1024
15.0,27.0,793000.0,0,3.90,26.3,0.0,231,0,1024
15.0,26.9,884000.0,0,3.86,25.2,0.0,242,1.9,1024
15.0,26.7,740000.0,0,3.74,25.5,0.0,190,7.4,1024
15.0,27.0,815000.0,0,3.92,28.3,0.0,214,2.1,1024
15.0,26.7,794000.0,0,3.70,26.9,0.0,206,3.2,1024
15.0,26.6,377000.0,2.3,3.64,26.6,0.0,124,6.6,1024
15.0,27.0,793000.0,0,3.86,25.4,0.0,197,0,1024
15.0,27.0,793000.0,0,4.00,28.8,0.0,211,0,1024
15.0,27.0,793000.0,0,3.84,26.2,0.0,210,0,1024
15.0,27.0,793000.0,0,3.88,27.4,0.0,201,1.2,1024
15.0,27.0,877999.0,0,3.84,25.4,0.0,230,2.7,1024
15.0,26.9,868000.0,0,3.79,26.5,0.0,208,1.3,1024
15.0,27.0,840000.0,0,3.71,26.9,0.0,210,2.8,768
15.0,26.9,730000.0,0,3.85,27.1,0.0,213,2.6,768
15.0,27.0,925000.0,0,3.85,26.5,0.0,241,1.7,768
15.0,27.0,815000.0,0,3.79,27.1,0.0,224,1.1,768
15.0,26.5,507000.0,1.7,3.83,26.8,0.0,149,7.9,1024
15.0,27.0,797000.0,0,3.93,25.0,0.0,235,0,1024
15.0,26.7,716000.0,0,4.53,25.2,0.0,254,1.9,1024
15.0,26.5,401000.0,0,3.77,28.4,0.0,189,9.2,1024
15.0,26.9,810000.0,0,3.94,26.6,0.0,209,0,1024
15.0,27.0,1030000.0,0,3.88,24.0,0.0,271,3.5,1024
15.0,23.8,303000.0,4.0,3.68,23.3,0.0,181,3.6,1024
15.0,21.4,102000.0,0,3.77,27.0,0.0,46.9,3.3,1024
15.0,23.8,111000.0,1.4,3.61,27.9,0.0,79.6,12,1024
15.0,23.4,146000.0,0,3.44,27.6,0.0,70.7,11,1024
15.0,25.2,384000.0,0,3.90,26.4,0.0,149,0,1024
15.0,26.7,577000.0,0,3.78,25.3,0.0,154,1.7,1024
15.0,26.7,547000.0,0,3.94,24.4,0.0,144,0,1024
15.0,26.5,603000.0,0,3.90,27.7,0.0,147,0,1024
15.0,25.7,358000.0,0,3.90,25.8,0.0,123,3.0,1024
15.0,26.3,651000.0,0,3.64,23.5,0.0,178,3.8,1024
14.6,24.7,291000.0,0,4.21,26.9,0.0,77.2,3.6,1024
15.0,26.8,793000.0,0,3.97,27.8,0.0,201,1.8,1024
15.0,26.1,331000.0,0,3.82,26.3,0.0,87.6,0,1024
15.0,26.9,821000.0,0,3.96,27.2,0.0,218,0,1024
13.6,25.4,182000.0,0,3.98,28.7,0.0,52.5,8.1,1024
15.0,26.8,736000.0,0,4.05,24.4,0.0,195,1.4,1024
13.4,26.2,332000.0,0,3.92,23.1,0.0,105,1.9,1024
14.6,25.7,861000.0,1.5,3.77,25.3,0.0,208,3.5,1024
14.5,25.7,303000.0,0,3.85,30.2,0.0,86.0,1.8,1024
15.0,26.9,754000.0,0,3.84,25.8,0.0,176,3.6,1024
15.0,26.3,335000.0,0,3.89,23.9,0.0,85.3,2.0,1024
14.6,25.8,684000.0,0,3.98,25.9,0.0,166,5.2,1024
15.0,25.8,312000.0,0,4.03,26.2,0.0,81.7,2.2,1024
14.2,24.9,629000.0,0,3.79,26.2,0.0,163,4.5,1024
14.4,26.5,524000.0,0,3.87,24.6,0.0,130,3.8,1024
14.4,26.4,430000.0,0,3.91,28.6,0.0,118,5.8,1024
15.0,26.7,674000.0,0,3.80,24.9,0.0,176,1.6,1024
13.2,15.3,173000.0,0,4.44,27.5,0.0,120,4.7,1024
13.8,19.7,292000.0,0,4.06,29.6,0.0,103,4.6,1024
15.0,25.5,494000.0,0,3.94,27.1,0.0,146,8.3,1024
13.3,25.7,350000.0,0,3.90,24.7,0.0,93.8,4.5,1024
15.0,27.0,793000.0,0,3.92,25.1,0.0,217,0,1024
12.7,25.7,409999.04,0,3.78,26.2,0.0,114,0,1024
15.0,27.0,890000.0,0,3.77,28.5,0.0,262,1.6,1024
13.5,22.4,586000.0,0,3.69,25.5,0.0,180,2.4,1024
15.0,27.0,803999.0,0,3.62,27.4,0.0,209,0,1024
15.0,27.0,793000.0,0,3.61,27.6,0.0,207,1.3,1024
13.8,23.3,472000.0,0,4.11,24.3,0.0,173,1.1,1024
15.0,27.0,866000.0,0,3.52,26.4,0.0,206,2.7,1024
15.0,27.0,827000.0,0,3.92,26.1,0.0,219,4.6,1024
14.4,25.8,729000.0,0,3.72,27.6,0.0,186,0,1024
15.0,27.0,811999.0,0,3.71,27.0,0.0,211,0,1024
15.0,27.0,793000.0,0,3.77,25.4,0.0,213,0,1024
15.0,26.7,647000.0,0,3.75,25.2,0.0,179,0,1024
15.0,27.0,789000.0,0,3.63,25.3,0.0,216,1.8,1024
15.0,27.0,797000.0,0,3.71,24.2,0.0,209,0,1024
13.8,24.4,401000.0,0,3.76,28.1,0.0,108,5.0,1024
13.8,26.8,480999.04,0,3.72,27.8,0.0,168,0,1024
14.4,25.8,719000.0,0,3.73,26.1,0.0,189,1.4,1024
15.0,26.8,760000.0,0,3.76,23.6,0.0,203,0,1024
15.0,27.0,778000.0,0,3.86,25.3,0.0,211,0,1024
15.0,27.0,793000.0,0,3.70,27.0,0.0,225,1.5,1024
15.0,27.0,846000.0,0,3.73,25.6,0.0,223,0,1024
15.0,26.9,797000.0,0,3.81,25.3,0.0,219,0,1024
15.0,27.0,808000.0,0,3.94,24.1,0.0,213,2.6,1024
14.6,26.3,905000.0,0,4.04,24.6,0.0,237,1.1,1024
15.0,27.0,814000.0,0,3.96,25.6,0.0,235,2.1,1024
14.0,24.1,768000.0,0,3.92,27.2,0.0,215,3.8,1024
9.67,12.1,399000.0,3.0,5.00,26.2,1.23,256,9.9,1024
12.2,17.2,415000.0,0,4.29,27.4,0.0,150,4.0,1024
15.0,26.7,878999.0,0,3.95,27.0,0.0,233,2.2,1024
13.3,23.1,700000.0,1.1,3.82,25.8,0.0,198,1.8,1024
14.6,26.0,823000.0,0,3.91,26.3,0.0,227,3.1,768
15.0,26.9,790000.0,0,4.02,24.2,0.0,200,3.9,768
15.0,26.9,823000.0,0,3.84,29.9,0.0,291,1.8,768
15.0,27.0,783000.0,0,3.88,25.5,0.0,195,0,768
